2022,8,8,5.5,89.2,.1,.04,0,8.5,12.5,1.6,.7,194,58,2.9,0,.8,3.8
2022,8,9,7,82.9,.17,.22,0,8.5,12.5,1,.8,276,27,2.3,0,.83,4.3
2022,8,10,8.8,76.4,.27,.24,0,8.7,12.5,2.8,2.3,165,32,5.2,0,.87,4.9
2022,8,11,11.5,67.4,.45,.76,0,9,12.4,1.7,1.2,176,40,4.4,.09,.91,5.6
2022,8,12,14.1,58.5,.67,.94,0,9.7,12.4,.6,.1,347,53,3,.12,.94,6.1
2022,8,13,16.3,53.6,.88,1.94,0,10.6,12.4,.7,.6,23,24,2.6,.33,.99,6.8
2022,8,14,18.7,40.3,1.29,1.84,0,11.9,12.4,1.7,1.6,304,21,3.7,.36,.87,4.9
2022,8,15,19.2,36.1,1.42,1.21,0,12.7,12.3,2.3,2.1,308,19,4.3,.24,.8,3.8
2022,8,16,19.4,36.9,1.42,.88,0,13.1,12.3,2.4,2.3,339,19,4,.18,.83,4.3
2022,8,17,18.3,42,1.23,.37,0,13.2,12.3,1.7,1.7,6,15,3.5,.07,.88,5.2
2022,8,18,16,50.3,.91,.06,0,12.9,12.3,.5,.5,17,7,1.9,.03,.91,5.7
2022,8,19,13.3,59.9,.61,0,0,12.4,12.3,.3,.3,80,5,1.2,0,.91,5.7
2022,8,20,11.6,67.5,.45,0,0,11.8,12.4,.1,.1,254,3,.9,0,.92,5.8
2022,8,21,10.2,71.8,.35,0,0,11.3,12.4,.5,.2,328,47,2.1,0,.89,5.3
2022,8,22,8.8,77.6,.25,0,0,10.9,12.4,.7,.6,172,22,2,0,.88,5.1
2022,8,23,7.1,82.8,.17,0,0,10.4,12.5,1.2,1.2,176,19,2.4,0,.84,4.4
2022,8,24,6.4,85,.14,0,0,10,12.5,.8,.7,173,19,2.1,0,.82,4
2022,9,1,5.5,86.8,.12,0,0,9.7,12.5,1.1,1,194,27,2.4,0,.78,3.4
2022,9,2,5.4,87.9,.11,0,0,9.3,12.5,1.2,.9,184,41,2.3,0,.79,3.5
2022,9,3,4.2,91.3,.07,0,0,9,12.6,.2,0,18,37,1.4,0,.75,2.9
2022,9,4,3.8,93.2,.06,0,0,8.7,12.6,.7,.5,94,36,1.4,0,.75,2.8
2022,9,5,3.6,93.7,.05,0,0,8.4,12.6,.9,.8,201,17,2.5,0,.74,2.7
2022,9,6,3.5,92.6,.06,0,0,8.2,12.6,1.3,1.2,209,22,2.1,0,.73,2.5
2022,9,7,2.4,93.4,.05,0,0,7.9,12.6,1,.5,174,53,1.9,0,.68,1.5
2022,9,8,1.1,96.8,.02,.05,0,7.6,12.6,.8,.4,60,50,1.6,0,.64,.6
2022,9,9,4.5,89.2,.1,.54,0,7.4,12.5,.3,.2,113,31,1.4,.02,.75,2.9
2022,9,10,8.6,76.5,.27,1.1,0,7.8,12.5,1,.9,196,19,2.2,.13,.85,4.7
2022,9,11,12.2,61.8,.55,1.61,0,8.7,12.5,.9,.7,296,31,1.9,.24,.88,5.1
2022,9,12,15.1,50.4,.85,1.98,0,10,12.4,1.7,1.6,340,19,3.1,.35,.86,4.8
2022,9,13,18,40,1.24,2.14,0,11.4,12.4,1.4,1.2,3,26,4,.41,.82,4.2
2022,9,14,20,32.8,1.57,2.08,0,12.7,12.3,2.5,2.4,19,15,4.9,.44,.76,3.1
2022,9,15,21.4,27.5,1.85,1.78,0,13.6,12.3,2.5,2.4,32,15,4.2,.4,.7,1.9
2022,9,16,21.8,28.4,1.86,1.28,0,14.2,12.3,3,3,43,12,4.6,.3,.74,2.6
2022,9,17,21.8,26.1,1.93,.65,0,14.3,12.3,2.4,2.4,15,11,4,.15,.68,1.5
2022,9,18,20,27.3,1.71,.09,0,13.9,12.3,1.9,1.9,352,12,2.8,.09,.64,.6
2022,9,19,17.1,33.1,1.31,0,0,13.3,12.3,2.5,2.4,347,16,3.4,.07,.64,.6
2022,9,20,13.2,46.5,.81,0,0,12.7,12.3,2.4,2.4,336,7,3.1,.04,.7,2
2022,9,21,10.1,59.5,.51,0,0,12.2,12.4,1.4,1,23,42,2.5,.01,.74,2.6
2022,9,22,9.3,62.1,.45,0,0,11.6,12.4,1,.8,50,38,1.7,0,.73,2.4
2022,9,23,10,55.1,.56,0,0,11.1,12.4,2.3,2.3,339,11,3.4,.02,.68,1.4
2022,9,24,8.4,60.4,.44,0,0,10.7,12.5,1,.9,271,18,2.1,0,.67,1.2
2022,10,1,8.8,56,.5,0,0,10.3,12.5,1.3,1.3,283,16,2,.01,.63,.5
2022,10,2,8.1,58.9,.45,0,0,9.9,12.6,1.5,1.5,337,10,2.3,.01,.63,.4
2022,10,3,7.1,62.8,.38,0,0,9.6,12.6,.9,.6,333,42,2.1,0,.63,.5
2022,10,4,6.4,65.8,.33,0,0,9.3,12.6,1.3,1.3,308,14,2.2,0,.63,.4
2022,10,5,7.9,55.2,.49,0,0,9,12.6,2.8,2.7,345,15,4.3,.03,.58,-.8
2022,10,6,7.8,56.1,.49,0,0,8.8,12.6,1.6,1.5,360,17,4.1,.01,.58,-.7
2022,10,7,6.5,59,.41,0,0,8.5,12.6,1.4,1.3,352,13,3.3,.01,.57,-1
2022,10,8,9.5,45.9,.64,.05,0,8.3,12.6,3,3,355,12,4,.05,.54,-1.6
2022,10,9,8.7,60.4,.45,.5,0,8.3,12.6,1.9,1.9,24,13,3,.05,.68,1.5
2022,10,10,13.8,47.3,.85,1.1,0,8.7,12.6,1.7,1.5,13,22,2.6,.18,.73,2.5
2022,10,11,17.1,35.9,1.25,1.63,0,9.6,12.6,4.6,4.5,25,10,6.9,.37,.7,1.8
2022,10,12,19.4,30.7,1.57,2,0,10.8,12.5,5.6,5.3,70,18,8.9,.51,.69,1.7
2022,10,13,20.4,27.1,1.74,2.16,0,11.9,12.5,7.2,7.1,83,10,9.7,.61,.65,.8
2022,10,14,21.1,25.8,1.86,2.1,0,12.9,12.5,6.6,6.5,79,10,9.4,.59,.64,.7
2022,10,15,21.7,25.1,1.95,1.78,0,13.7,12.4,5.6,5.4,66,14,8.8,.49,.65,.9
2022,10,16,21.1,28.1,1.8,1.03,0,14.2,12.4,4.8,4.8,64,8,7,.29,.7,1.9
2022,10,17,20.1,31.7,1.61,.52,0,14.3,12.4,3.6,3.6,70,7,5.7,.14,.74,2.7
2022,10,18,17.1,36.7,1.24,.05,0,14,12.4,3.4,3.4,81,8,4.5,.09,.72,2.2
2022,10,19,14.7,44.5,.94,0,0,13.4,12.5,2.8,2.7,68,11,4.8,.05,.74,2.6
2022,10,20,14.6,44.2,.93,0,0,12.9,12.5,3.3,3.2,83,15,5.6,.06,.73,2.4
2022,10,21,14.4,45.9,.89,0,0,12.5,12.5,2.6,2.4,84,26,5.8,.05,.75,2.9
2022,10,22,14.6,45.6,.9,0,0,12.1,12.6,3.4,3.4,95,9,5.2,.06,.76,2.9
